county_fips,state,mean_risk,max_risk,n_years,risk_rank
37001,NC,0.4991703200372345,0.8426526009490773,10,577
05091,AR,0.4991600476155972,0.7340745356624819,8,578
25013,MA,0.49886598150532585,0.951776543138725,13,579
27137,MN,0.4987540841769009,0.8000823375884025,8,580
05055,AR,0.498225210480147,0.7926118138544339,9,581
24017,MD,0.49817658776427304,0.9142621322891368,6,582
12003,FL,0.49794035590806124,0.8537317916727136,15,583
12013,FL,0.49741842593424274,0.8142853189055668,13,584
45003,SC,0.49710739368701035,0.8858277930249786,12,585
10001,DE,0.4970252776648583,0.8669085461889823,5,586
06115,CA,0.49683412052702214,0.8512981638761294,6,587
05029,AR,0.4968209571247651,0.8093134879218244,8,588
06069,CA,0.49604910893355536,0.8723373840733996,4,589
48183,TX,0.49548078143661434,0.8693673215618417,8,590
37017,NC,0.49516246704241873,0.8753358410880772,9,591
51800,VA,0.4951247834580344,0.7473823948279559,6,592
06009,CA,0.4950134754704907,0.9266170076889777,9,593
22021,LA,0.4938538911183069,0.8928899264410707,10,594
18105,IN,0.49385077884636175,0.908166710345692,6,595
13223,GA,0.4937269232192412,0.8558780339021149,7,596
29125,MO,0.4936655876870299,0.860608515572307,12,597
37151,NC,0.4933022591934289,0.8198153428343669,9,598
47149,TN,0.4923377277846047,0.7408728433725569,5,599
37089,NC,0.49228811147207224,0.873313834346577,8,600
47179,TN,0.4919201274136326,0.8750413911004747,5,601
24041,MD,0.49145268515891577,0.8680091751109216,5,602
39167,OH,0.49105928545850147,0.8212982889218614,7,603
45077,SC,0.4898675050804378,0.9040880289027383,13,604
47159,TN,0.4897785921773156,0.8139953075529939,8,605
39045,OH,0.4896364189447409,0.8108001467567064,5,606
08005,CO,0.48937946361469153,0.9138874269091363,5,607
21029,KY,0.4892530109536232,0.9323768620863742,9,608
44003,RI,0.48915815800841783,0.9522021567543879,10,609
24035,MD,0.48901474878407575,0.8910170758421179,6,610
54033,WV,0.4887357085662107,0.8399908886887584,8,611
18051,IN,0.4886573755008293,0.8234795991640586,7,612
06005,CA,0.48819561995844185,0.9306077181440583,8,613
29105,MO,0.4878439465099512,0.8755261117715396,10,614
51001,VA,0.48607958720559946,0.8375467557499789,6,615
29071,MO,0.48576272901310774,0.9039880072389991,8,616
36027,NY,0.4855887276642653,0.9689774037863698,10,617
13123,GA,0.48474725471765834,0.932466823598065,8,618
36077,NY,0.48462187904135035,0.8760842281478252,13,619
22025,LA,0.48456756758557584,0.9412908156117336,12,620
13185,GA,0.4845459391493539,0.8532330917794078,8,621
13127,GA,0.48454069563188684,0.9506434638131046,10,622
39093,OH,0.48452570879173945,0.8032764116936142,4,623
33001,NH,0.48451616471027587,0.9116483996800211,16,624
20177,KS,0.4840452555462373,0.9431926483969637,7,625
28131,MS,0.48392614360764924,0.7504504815373506,8,626
50025,VT,0.4838269385198011,0.9305623499584029,9,627
29009,MO,0.4833184239563601,0.8498560252201646,13,628
28125,MS,0.4828481156803552,0.9450408462935799,7,629
27119,MN,0.48283662752402,0.8816536053555971,9,630
48257,TX,0.4827964794107402,0.915150794424133,9,631
25015,MA,0.48259418787092745,0.9174854638258834,10,632
54049,WV,0.4816937028416414,0.8097207756583997,6,633
13097,GA,0.4815561662941738,0.788296758240571,9,634
05051,AR,0.4813766307738415,0.7485739963377634,7,635
15009,HI,0.48133656274757874,0.97615188993752,16,636
55019,WI,0.48053316889395076,0.8467758485393965,7,637
51155,VA,0.4804751766350267,0.8177839866556692,5,638
36079,NY,0.4796661036447953,0.9514554948531075,9,639
37163,NC,0.47936775608219384,0.9242314415957529,9,640
13047,GA,0.4782011809594749,0.882424301449772,7,641
21153,KY,0.4780414811630736,0.8901075350383718,14,642
35013,NM,0.4777174351135523,0.8344215898222475,5,643
34007,NJ,0.47749536564742,0.9593754583884357,10,644
48067,TX,0.4773956088000913,0.8922251091230928,9,645
37091,NC,0.4769539877337733,0.8969093142734728,10,646
21211,KY,0.476823734548221,0.7708804037257982,8,647
12027,FL,0.47643699748126717,0.7716566619013513,10,648
21025,KY,0.47607876200342225,0.9105211736424644,13,649
51121,VA,0.47591734528505064,0.8800491247282215,7,650
22091,LA,0.474537161765152,0.8383422756184391,11,651
54089,WV,0.47437035718647746,0.8181232893369581,6,652
04007,AZ,0.47425448710864415,0.8673183929901839,7,653
45055,SC,0.4741096367071685,0.9399484473835118,12,654
39013,OH,0.47341164237157857,0.8114961997907468,7,655
28143,MS,0.47250250743868244,0.9290092902681094,6,656
41005,OR,0.4724462572469407,0.8524404819750275,11,657
13247,GA,0.47218832509669073,0.7539731607013431,6,658
54099,WV,0.47216214397958395,0.9565250364805555,10,659
28081,MS,0.471789826440701,0.7634101637855422,7,660
40021,OK,0.4716627177826812,0.9174288832720388,13,661
35043,NM,0.47156474529194903,0.9323933274441399,10,662
19179,IA,0.4710660321638053,0.8492658750055261,8,663
19049,IA,0.47076057996659487,0.9057774019030792,10,664
36011,NY,0.47075489173723045,0.7294510192557409,6,665
05063,AR,0.47043223918467364,0.8386818867153157,11,666
47165,TN,0.46990917316885916,0.8609896321167753,9,667
17093,IL,0.469219732190294,0.856453837778702,5,668
19085,IA,0.4684516207654319,0.8778443492373634,8,669
39105,OH,0.4682747566368431,0.8393828555515408,8,670
37077,NC,0.4680157494840161,0.7184769036202263,9,671
36107,NY,0.4678070844317349,0.9467941447453648,10,672
37057,NC,0.4677856125183008,0.8165300176717022,10,673
29225,MO,0.4677603235727279,0.9203820540129097,12,674
19167,IA,0.4673714763300806,0.7262591671475555,8,675
41041,OR,0.4671986723285884,0.9124068681871877,10,676
36043,NY,0.4669830380556966,0.9785178157336581,10,677
22059,LA,0.46675386191803486,0.9358672220014888,9,678
13063,GA,0.4667297768541692,0.8817889440273763,6,679
40125,OK,0.46646243775148793,0.9180807205186889,14,680
41051,OR,0.4660537839042633,0.9283773561144549,7,681
37155,NC,0.46593516143383934,0.907950563046037,10,682
54087,WV,0.46565337208042307,0.8910558155208943,11,683
17163,IL,0.4649783827011032,0.7176704411933901,7,684
28053,MS,0.4648665538873661,0.9017755640231346,8,685
29181,MO,0.4637965446264215,0.8372041087824539,9,686
51067,VA,0.46331444540673833,0.8584325748529036,5,687
51161,VA,0.4628205924920254,0.8944677899567912,7,688
17063,IL,0.4620560915962631,0.7792998195538786,6,689
29223,MO,0.4619051442661987,0.8368829277739669,11,690
13179,GA,0.4611513825307349,0.8764396517622427,7,691
28067,MS,0.46082344613382775,0.7597245139343253,10,692
51133,VA,0.46064317709614083,0.705769134185416,7,693
36021,NY,0.45997291877053903,0.9678368707507037,11,694
17001,IL,0.459730468633208,0.8340510302618566,11,695
21115,KY,0.4594890201162348,0.9365491833252078,15,696
29161,MO,0.4589479320917691,0.8287390440306965,11,697
51650,VA,0.4588687414782025,0.8415729891861105,7,698
54037,WV,0.4588375589877587,0.905706287600914,6,699
05093,AR,0.4588327958236792,0.8029670053130941,8,700
37117,NC,0.458810882985935,0.886668766773308,9,701
51770,VA,0.45874911253674716,0.7568535946661231,7,702
06033,CA,0.4584709940884102,0.9120582504494412,15,703
55079,WI,0.4583516199023294,0.9741874535618034,6,704
13015,GA,0.45798080993446166,0.8061706102519086,8,705
48467,TX,0.4576317178360713,0.834321891476544,9,706
42043,PA,0.45746423029400923,0.7524544934317314,10,707
25011,MA,0.45742562191880476,0.8772860402697642,10,708
21089,KY,0.45730850571681736,0.8904957230742598,11,709
51115,VA,0.4572956857579448,0.8952532620131007,6,710
21145,KY,0.45705668481510975,0.7514887676005283,10,711
48451,TX,0.4569223646139557,0.9219126424601237,7,712
22035,LA,0.45680691280823715,0.9461921180318921,17,713
32510,NV,0.4567260444130142,0.7763748810986898,5,714
27147,MN,0.4567137315691902,0.7199305262329229,9,715
04015,AZ,0.4566292276036946,0.8795435736251231,5,716
21051,KY,0.45639181247952754,0.8859352637501083,14,717
20087,KS,0.45615668471851895,0.6902545402042747,7,718
21239,KY,0.4560944240551633,0.9078180758184545,10,719
23019,ME,0.45553796271354,0.8292442207452565,7,720
05009,AR,0.4546391342076303,0.7528749868035233,10,721
51590,VA,0.454561677124274,0.793048322897845,5,722
42107,PA,0.45450872697256156,0.7895810265299543,10,723
18119,IN,0.4544748913757446,0.8742081116464683,6,724
40119,OK,0.4541313200433678,0.8454019432647777,12,725
39023,OH,0.45376577642191246,0.7238772097771327,5,726
78020,VI,0.45370386632454884,0.8344006063196464,7,727
54069,WV,0.4532101831847627,0.8952964058941206,9,728
48253,TX,0.4526450143206735,0.9055324121267951,12,729
18055,IN,0.4525735541369515,0.7328826953986793,4,730
51093,VA,0.4525488255018023,0.6655220904197869,8,731
50001,VT,0.4524172987018794,0.9351793605857729,11,732
29027,MO,0.45237606293369553,0.9103559110344985,11,733
53031,WA,0.4522947256797752,0.8520838122751584,12,734
28055,MS,0.45203552086240806,0.8721707686159347,8,735
55023,WI,0.45176480666649294,0.7996084876165037,9,736
53009,WA,0.45132593735617027,0.8727705432162461,13,737
21203,KY,0.4513220286303217,0.8841242085345207,10,738
23001,ME,0.4512773105809166,0.9078760789509132,10,739
13311,GA,0.45095070305304613,0.9059876710971202,9,740
47085,TN,0.45090630881979754,0.8570145597212391,8,741
37061,NC,0.4505190687275592,0.9340681307671692,10,742
13151,GA,0.45035316302273126,0.8459193158143394,6,743
55057,WI,0.45023105405797886,0.7412233934174659,7,744
13077,GA,0.4501009027845563,0.7964435355550271,8,745
54019,WV,0.4498971441875706,0.8861866426817877,9,746
47147,TN,0.44930605814725044,0.7531407197228583,5,747
18013,IN,0.44858366006022193,0.838061996364418,5,748
50015,VT,0.4485337689196884,0.9472052250314725,14,749
26111,MI,0.44850224639994635,0.8778820785363971,4,750
18093,IN,0.44845349947339147,0.8713886292930132,6,751
13039,GA,0.44839757363979504,0.9061189375805073,10,752
40137,OK,0.4479023241585731,0.8837300547423275,12,753
40147,OK,0.4478928592779777,0.8765615991829742,11,754
45027,SC,0.44742565558755865,0.8974627373022755,12,755
37161,NC,0.44707659858916315,0.8870695963657487,8,756
46127,SD,0.44671158536745215,0.9364480480093123,12,757
29107,MO,0.445968968175394,0.9346283514383518,8,758
51069,VA,0.4452800569925343,0.8200387378279176,6,759
01115,AL,0.44517853935064305,0.730278800011381,9,760
05117,AR,0.44499588687428226,0.7490747491162069,8,761
40123,OK,0.4448569042573466,0.8495854203930354,10,762
20155,KS,0.44450026954149613,0.9042828040592906,11,763
54081,WV,0.44408738907678214,0.6959389045325027,7,764
40087,OK,0.44371313157911896,0.9499928747263698,12,765
48181,TX,0.44367033351746166,0.9475143166242465,8,766
51031,VA,0.44342516259668646,0.8305249128198903,5,767
36015,NY,0.44276562693938426,0.8775064342244588,6,768
48097,TX,0.4426136156457564,0.8614469062353222,8,769
21067,KY,0.44251238702440127,0.9264727638860222,9,770
37187,NC,0.4421938733905172,0.8550825021396293,10,771
12039,FL,0.4421017851150441,0.7341331983222531,13,772
21043,KY,0.4420612291261793,0.9098276534963831,14,773
08031,CO,0.44176990445832454,0.9317830352854519,7,774
12029,FL,0.44144147224748276,0.7878526786084394,14,775
54051,WV,0.4410912545579529,0.8161606265477809,9,776
23013,ME,0.4409300710395882,0.9316084836668674,11,777
48485,TX,0.4408694285610411,0.9236696372104676,9,778
48037,TX,0.43993080531571216,0.944248706955885,9,779
21209,KY,0.4398553277464813,0.7306597469136705,5,780
36113,NY,0.4392731294636368,0.774681968497857,8,781
55055,WI,0.43909978093074953,0.7424003578340695,5,782
48149,TX,0.43871658254416684,0.9386348377962178,10,783
28039,MS,0.43832348431969637,0.7397928352361272,8,784
28083,MS,0.43791853548201826,0.7303765709193403,7,785
45073,SC,0.4374840999716661,0.8954193083326064,13,786
01103,AL,0.4373979150578652,0.8291478301986794,9,787
50011,VT,0.4373877110406809,0.9149301974221811,11,788
48177,TX,0.4372072763342988,0.8723984768148676,10,789
28137,MS,0.43710330551007376,0.7878558945925448,6,790
13253,GA,0.4360379698457799,0.7433324076481045,6,791
40001,OK,0.43564840777152203,0.7859015470378355,14,792
18125,IN,0.43519421125180335,0.658171843563055,5,793
13215,GA,0.4351618800768116,0.8048098947831024,7,794
13045,GA,0.435118974248548,0.7744427237378755,10,795
19061,IA,0.4342725306625654,0.8346130104713896,9,796
37149,NC,0.4341940593233122,0.8051992311468,8,797
39041,OH,0.433744562227079,0.8072496180616797,6,798
37111,NC,0.4335207226222207,0.5749490357194963,8,799
31157,NE,0.43330449826594225,0.7588315529744637,6,800
01081,AL,0.43262072260057194,0.8364946547430294,10,801
55059,WI,0.4320484285957349,0.9161025145726747,6,802
37045,NC,0.43176891858863076,0.8950968386328709,7,803
40071,OK,0.43144172415664894,0.9219887996831314,14,804
05141,AR,0.4312959421591595,0.8124964412885434,7,805
20001,KS,0.4306524234086594,0.6950413232443801,7,806
37065,NC,0.43053950492413173,0.9301877753543073,10,807
01077,AL,0.43038436580384476,0.7749266203000362,8,808
48381,TX,0.43033377003010703,0.8471407883961442,6,809
42103,PA,0.4302720706763262,0.9385337121215439,7,810
36057,NY,0.4299061020286563,0.8568911553813002,11,811
27157,MN,0.42975386422961837,0.7175271523738366,7,812
40013,OK,0.4293850542862383,0.877730746802095,9,813
12133,FL,0.4290667644654881,0.7883733074365901,13,814
32019,NV,0.4287492321030127,0.7544135374510254,7,815
17031,IL,0.4286059510866117,0.9552586526638702,13,816
37103,NC,0.4280739109048108,0.7956333974369545,9,817
05145,AR,0.4271061453604538,0.7946403160038942,10,818
47093,TN,0.4270278842076435,0.8456053128667493,7,819
37199,NC,0.4269423980351538,0.748030390679077,10,820
05095,AR,0.4259743909168751,0.8240472543251236,6,821
48051,TX,0.4253042501059813,0.8326599927078451,10,822
12023,FL,0.42529028839721744,0.9102226870513355,14,823
13207,GA,0.42510047755734304,0.8144482596270997,9,824
20085,KS,0.42480257855274495,0.696431427263874,6,825
28003,MS,0.42476331203992723,0.7622708128811535,7,826
08123,CO,0.4247252128080384,0.7498993005950926,4,827
47077,TN,0.424550523222645,0.6230014297107803,8,828
17197,IL,0.4244308602772872,0.8934353127581429,8,829
46099,SD,0.42434262255150895,0.8083448081466464,9,830
50005,VT,0.4243262437600904,0.8539550384385717,11,831
18029,IN,0.4238181121252209,0.801122971722721,6,832
29003,MO,0.4237590746559029,0.9290450750228659,13,833
47115,TN,0.4231291220576523,0.7891817194885045,7,834
51143,VA,0.42291812410899904,0.8187772638901663,7,835
21019,KY,0.4224553190711547,0.9119805671701599,12,836
48143,TX,0.4223773005506497,0.9110543753329076,9,837
38015,ND,0.42209092449753777,0.9221510177819633,5,838
01001,AL,0.4218942384388266,0.8594107859804787,10,839
48277,TX,0.4216340190447269,0.8787345555585356,10,840
47021,TN,0.4215651733926947,0.7207869351123152,10,841
29037,MO,0.4212628966683378,0.7707014115010591,9,842
28135,MS,0.42102285251658206,0.733001068186456,6,843
54005,WV,0.42098998820304817,0.9006990510737962,10,844
24039,MD,0.4208465727258048,0.6993659430860414,4,845
37189,NC,0.42080193718799697,0.8480035991260925,10,846
26081,MI,0.42057435131661985,0.7619827171000102,5,847
40089,OK,0.4204532159345721,0.6915254442337969,14,848
19015,IA,0.41927250456107235,0.6921546132601377,7,849
21049,KY,0.41906963823552884,0.9052212558529052,9,850
29167,MO,0.41898225780264403,0.7659524822577669,9,851
20209,KS,0.4189461456576691,0.8803049096499447,15,852
20079,KS,0.41867808002874973,0.8742626519468542,11,853
13275,GA,0.418548676797395,0.6880642003439745,8,854
48331,TX,0.4184511835473023,0.8171150728122328,11,855
20191,KS,0.4173729754191536,0.9032338632712539,11,856
13313,GA,0.4171423762233183,0.7661344563427884,5,857
48401,TX,0.4170895059781381,0.8858460181448027,8,858
37157,NC,0.41705605302096416,0.6490346081521591,8,859
36013,NY,0.4162268938135399,0.8261071121100353,12,860
06035,CA,0.41604121359093177,0.8031384884342372,6,861
54077,WV,0.4160200487729756,0.6779946954888364,8,862
05061,AR,0.41598121614881994,0.702331038576102,7,863
53015,WA,0.41596904091092163,0.7349904529177357,8,864
48123,TX,0.4158693654865887,0.717849221038777,8,865
47031,TN,0.4156678977359707,0.6798451790328376,6,866
19155,IA,0.415429811563021,0.9074220180371243,10,867
31147,NE,0.41534414242281154,0.9308593064935419,11,868
48135,TX,0.41525720218109036,0.7720032188860373,6,869
01033,AL,0.4152251317627309,0.8474096609245005,10,870
44001,RI,0.41515837032272196,0.9066490846967056,9,871
21199,KY,0.41432140595162076,0.9096369566656988,7,872
20037,KS,0.41394072169635776,0.8158764501891239,9,873
05041,AR,0.4137915614893886,0.8967294240644439,7,874
51147,VA,0.4136076637931176,0.7628535304959975,6,875
21013,KY,0.4133861672515887,0.8286368856463467,10,876
41057,OR,0.41328927102196583,0.9203829371809107,10,877
54025,WV,0.4129530662672569,0.8458522134012277,6,878
27131,MN,0.412420700066684,0.725088728352685,7,879
31155,NE,0.41203494580046335,0.8488991296174249,13,880
50023,VT,0.41167619507053543,0.9436073553965634,13,881
39083,OH,0.41166803662733803,0.6096848354457766,5,882
40047,OK,0.4115742724146915,0.8178040253062512,11,883
05047,AR,0.4110052222259174,0.7588126740511765,10,884
27039,MN,0.41084559620071154,0.631884814838071,7,885
50019,VT,0.4107755207015678,0.8607665153969558,12,886
29177,MO,0.41075256192038806,0.8495809047897499,12,887
50027,VT,0.4103217648999756,0.8471531618510797,11,888
05023,AR,0.40874580054837484,0.6684183582644193,8,889
54007,WV,0.40791531190245445,0.9302420646683758,7,890
37027,NC,0.4074833640766605,0.814520722028398,10,891
51095,VA,0.40733905208918547,0.8643518581454833,6,892
38035,ND,0.40728385975288167,0.8886600083053837,12,893
50003,VT,0.40724158672502775,0.9453534228152681,9,894
29127,MO,0.4071888019189353,0.7115691806680899,12,895
37115,NC,0.4071491852210121,0.5532733477908496,10,896
01025,AL,0.4067852693054427,0.848181069832447,8,897
17099,IL,0.4066951790886293,0.9269659511079933,10,898
29207,MO,0.4064812733434429,0.8604951872366207,11,899
37113,NC,0.40647747437354553,0.7507278532111253,8,900
13279,GA,0.40639107557554943,0.6919799845962388,9,901
22123,LA,0.40638628023985496,0.7387906914181853,7,902
18015,IN,0.4062559556879063,0.8286065340099319,7,903
33019,NH,0.40604285807247503,0.8407883807102644,14,904
18129,IN,0.40587535217098003,0.8590174400756794,5,905
27037,MN,0.4056361991072311,0.6291534304852102,6,906
26145,MI,0.4051982997035548,0.8781289366176694,5,907
48231,TX,0.4038223999276713,0.8914973621045632,7,908
42093,PA,0.4036524447894874,0.7782470933243003,7,909
05015,AR,0.4036407943520713,0.683804451916195,10,910
05001,AR,0.4029620511594205,0.7742647292241561,8,911
13139,GA,0.4026588802645983,0.8175585108054538,12,912
39091,OH,0.40265417641703183,0.7153242439933846,5,913
23025,ME,0.4025924751453227,0.7103340270898078,9,914
01083,AL,0.40251635950280706,0.8991475384030289,8,915
48441,TX,0.4022878676665809,0.9160471262770512,8,916
36017,NY,0.4021009753953554,0.9273798184327555,14,917
05037,AR,0.40165108719443277,0.8346838452385517,9,918
48497,TX,0.40149092245991225,0.9279709338059247,8,919
37153,NC,0.4009963595271664,0.8280832221697231,7,920
28133,MS,0.40075582999512616,0.6538235840337534,7,921
18109,IN,0.40000038416875117,0.9141215049770387,6,922
69110,MP,0.3998134564693888,0.8511545648878656,7,923
69120,MP,0.3998134564693888,0.8511545648878656,7,924
69100,MP,0.3998134564693888,0.8511545648878656,7,925
18141,IN,0.39960837068161054,0.8990226649740005,6,926
37079,NC,0.39948320755181155,0.8032927732604509,9,927
18127,IN,0.3994700572938264,0.7767630219390835,5,928
28075,MS,0.39937051631383025,0.7283776333073799,7,929
51163,VA,0.39933289402338795,0.719344301860156,6,930
48147,TX,0.39912468022635017,0.8210681416714617,9,931
21197,KY,0.39897393249572494,0.8280437027785004,12,932
21109,KY,0.3988869960157623,0.7787600797050678,10,933
37023,NC,0.3986373610667631,0.6484527614028969,11,934
29055,MO,0.39821128795101457,0.7936170565850995,11,935
39081,OH,0.3978252072832341,0.7961054582262392,9,936
17201,IL,0.39773693622890377,0.7723751945997875,9,937
37041,NC,0.3965596098955527,0.9080557351553735,9,938
45091,SC,0.3962820227194476,0.8687111068215568,12,939
13081,GA,0.3961769893750145,0.7077890212005248,8,940
48499,TX,0.3956963538508898,0.893570074631082,6,941
53035,WA,0.3956956903532169,0.649463852695313,4,942
40061,OK,0.39563378470976757,0.7358634824054846,15,943
31019,NE,0.39553140617864657,0.8607608792550159,9,944
48089,TX,0.3955057364009271,0.7741697456689116,10,945
51810,VA,0.39549852070551267,0.7105761672628205,7,946
48455,TX,0.3954254105501015,0.7075320513182743,10,947
42075,PA,0.3953162553796871,0.7469736398559815,8,948
51775,VA,0.3945086302126323,0.5983822117443561,5,949
21101,KY,0.3941741411395429,0.669209658104855,12,950
55111,WI,0.39386416011097264,0.757954112485583,6,951
21179,KY,0.3934815697148946,0.8392145425389371,8,952
23005,ME,0.3931441901949257,0.920845326240839,12,953
18157,IN,0.3927923030767604,0.8956781094182856,5,954
41059,OR,0.39273543716587833,0.8541703031587429,5,955
37039,NC,0.39193471103206007,0.7383090889226124,6,956
51680,VA,0.3917633324399676,0.7516946118693671,4,957
05149,AR,0.39146432064507386,0.7441240887834144,9,958
13237,GA,0.39131029374713233,0.7270461060381984,7,959
47081,TN,0.39125505077342576,0.9177369832969606,9,960
54003,WV,0.3911132399236798,0.6296294221456726,5,961
27079,MN,0.39097635088038507,0.6635247558527247,8,962
39127,OH,0.3901710520795091,0.6493949531874995,7,963
31043,NE,0.3900534466979603,0.8591129302393242,8,964
51047,VA,0.3898099167355579,0.744575390736968,8,965
48133,TX,0.38969156682103995,0.8163465253589837,11,966
21037,KY,0.38966279463505155,0.6843764017889828,8,967
17161,IL,0.38956505243003087,0.7962158585690399,6,968
48313,TX,0.38954471790910367,0.7888675502075693,11,969
28105,MS,0.3895073402314025,0.8107794899945037,7,970
47013,TN,0.38916860767231765,0.7272595201674571,9,971
36025,NY,0.3890383296315856,0.9475083781161533,15,972
42061,PA,0.38801435813385216,0.6853381075942748,8,973
05113,AR,0.38788402628604196,0.6826226193320978,8,974
51097,VA,0.3877786752579636,0.6834983770612759,8,975
13013,GA,0.38769217572254644,0.8122289441977091,6,976
22013,LA,0.3874412565846029,0.9030704949924382,6,977
42119,PA,0.38715699871577103,0.9006994529710672,6,978
31109,NE,0.38711435365574753,0.7464294679977671,8,979
40019,OK,0.38706385597032184,0.8495276176166473,10,980
48391,TX,0.386938521614992,0.6757118978366752,10,981
51550,VA,0.38662225448363646,0.6602662193345683,7,982
47045,TN,0.3865710964992403,0.729790771498489,9,983
29131,MO,0.38633486695019764,0.832833220158145,13,984
04017,AZ,0.38593878189618236,0.865612130245392,5,985
51015,VA,0.3857360461985417,0.8270469080093821,5,986
29109,MO,0.3855396006396677,0.7491525678229661,9,987
29143,MO,0.38551879994837573,0.8171267954538745,13,988
36063,NY,0.38493131903500605,0.8098511999528114,10,989
01069,AL,0.384143591602756,0.8507993123688149,11,990
51740,VA,0.38405318372673175,0.6651013226539073,7,991
13295,GA,0.38403719941605197,0.7094427722453016,7,992
54083,WV,0.38383659620678123,0.8217240365530872,7,993
28031,MS,0.3834303522739632,0.693248683695558,9,994
06103,CA,0.3832831788883689,0.9260322536755199,8,995
28041,MS,0.3830863290337581,0.7989939010907455,14,996
02170,AK,0.3828669429330095,0.6386693619485507,8,997
51185,VA,0.3828284353080587,0.6699136025901475,10,998
13057,GA,0.3826502400721323,0.7862676325359867,9,999
42001,PA,0.38262708278875845,0.7225085301872182,8,1000
51181,VA,0.3824037602977599,0.5709353212486806,7,1001
13291,GA,0.38235656834436665,0.8189400240467388,8,1002
05071,AR,0.3821180177975223,0.6992283904022988,9,1003
53011,WA,0.3820634411279291,0.6783952323018344,8,1004
39157,OH,0.38205322290336213,0.877020697251636,6,1005
36053,NY,0.38191561950896014,0.7576450139927592,9,1006
42113,PA,0.3818795448061898,0.9584729306744093,11,1007
55123,WI,0.38154417703494375,0.6901519401086829,10,1008
45069,SC,0.38153971236391543,0.724173113633846,12,1009
27107,MN,0.3812501161345683,0.8093345689243544,9,1010
48239,TX,0.38101594698026114,0.7635373155466932,8,1011
18039,IN,0.38082206439351596,0.7016349316100756,5,1012
37099,NC,0.3805624030775754,0.6766608900404748,10,1013
47071,TN,0.38026313584700056,0.833782685784969,8,1014
29087,MO,0.3800020098972524,0.9661403583059275,11,1015
29069,MO,0.3796941042373802,0.7003167045918426,11,1016
21113,KY,0.3794538421344529,0.9056247169885396,9,1017
28087,MS,0.37931899583749257,0.8528963275232049,7,1018
22107,LA,0.37913727018250243,0.9022847938589372,8,1019
28107,MS,0.3789400230763882,0.6805527037640113,9,1020
12007,FL,0.3783720580114337,0.8315334309783969,14,1021
21121,KY,0.37793089303636623,0.8290886637796542,10,1022
48289,TX,0.37741550448420014,0.7579469970932747,10,1023
20045,KS,0.3774071331269413,0.8758977690939455,7,1024
20133,KS,0.3772227273533974,0.8113790713149608,9,1025
37175,NC,0.37718630432517253,0.6591775249096862,8,1026
01121,AL,0.3771537944181026,0.7219958087183529,7,1027
42051,PA,0.37714850226141533,0.6021325528145087,7,1028
39113,OH,0.37692710730989026,0.6356234025593516,6,1029
18031,IN,0.3769113649493212,0.8105790693957184,4,1030
27103,MN,0.3763350794942386,0.8820896049549439,8,1031
48053,TX,0.3761091560018855,0.9088326769003703,10,1032
40037,OK,0.3760648619943028,0.864868401575863,13,1033
55101,WI,0.37600319777880337,0.8557857555811027,6,1034
37095,NC,0.37530131359858154,0.9278951709631058,10,1035
39057,OH,0.37525243641852546,0.7563071825894685,6,1036
40133,OK,0.3750162672186699,0.6889921446916148,12,1037
21073,KY,0.37497669813185086,0.8689795532333415,11,1038
13217,GA,0.3746920110977252,0.6874989844780689,9,1039
21093,KY,0.3743976251018941,0.7657376985923193,9,1040
28085,MS,0.37384827701208173,0.7155855749623014,8,1041
45025,SC,0.37337407000262224,0.8142511101002589,12,1042
36095,NY,0.37320303321652903,0.9064860829663164,12,1043
13297,GA,0.3727523249247473,0.7498499141866259,5,1044
39077,OH,0.3724827925834609,0.6968795702206583,6,1045
17083,IL,0.37220027472297584,0.9089313021891716,6,1046
50017,VT,0.37208910429962966,0.8550883649986386,13,1047
47097,TN,0.3720022251862945,0.7431307790625323,7,1048
19043,IA,0.3718471599648692,0.7260363792480534,11,1049
18117,IN,0.371390405474409,0.6360407116723985,6,1050
40039,OK,0.3713037799819087,0.7309818092282929,14,1051
54055,WV,0.3712331897559623,0.7685657387763694,8,1052
21215,KY,0.3701092701097797,0.8881978115428023,10,1053
17119,IL,0.369595223800769,0.7770588158484508,6,1054
19057,IA,0.3693090744382832,0.6988697241104721,13,1055
17143,IL,0.36911488347471016,0.6674595477626831,6,1056
06063,CA,0.36897654270781644,0.6707690038009544,7,1057
48493,TX,0.36847409520641017,0.7225958023111673,7,1058
05085,AR,0.36811385639734695,0.697890444160027,8,1059
48363,TX,0.3679772133219903,0.9521880242835697,9,1060
13205,GA,0.36749931683145753,0.6200613263636501,7,1061
29155,MO,0.36686345017386723,0.7844555288363616,12,1062
47131,TN,0.3667658271375682,0.7464642160806552,10,1063
36117,NY,0.36673293075930297,0.7366732073198898,5,1064
21135,KY,0.3662250688906842,0.7731635652168098,10,1065
27015,MN,0.3658042368287403,0.8575288708716553,8,1066
48405,TX,0.36559826216044805,0.7618763894724865,10,1067
37193,NC,0.3654792488861409,0.7154643968621882,9,1068
21147,KY,0.36525618407573085,0.5664863566153688,6,1069
01113,AL,0.3652215644119695,0.7495352853191947,10,1070
47103,TN,0.3645966065891907,0.5943201476126799,4,1071
26139,MI,0.36451273285603686,0.606063182363579,6,1072
72031,PR,0.36398287783327093,0.9140557667408118,10,1073
18091,IN,0.3638841791261192,0.8726794266819615,6,1074
