fpr,tpr
0.8106796116504854,0.9429657794676806
0.813915857605178,0.9429657794676806
0.813915857605178,0.9505703422053232
0.8220064724919094,0.9505703422053232
0.8220064724919094,0.9543726235741445
0.8478964401294499,0.9543726235741445
0.8478964401294499,0.9581749049429658
0.8495145631067961,0.9581749049429658
0.8495145631067961,0.9619771863117871
0.872168284789644,0.9619771863117871
0.872168284789644,0.9657794676806084
0.8818770226537217,0.9657794676806084
0.8818770226537217,0.9695817490494296
0.8932038834951457,0.9695817490494296
0.8932038834951457,0.973384030418251
0.9288025889967637,0.973384030418251
0.9288025889967637,0.9771863117870723
0.9579288025889967,0.9771863117870723
0.9579288025889967,0.9809885931558935
0.9611650485436893,0.9809885931558935
0.9611650485436893,0.9847908745247148
0.9676375404530745,0.9847908745247148
0.9676375404530745,0.9885931558935361
0.970873786407767,0.9885931558935361
0.970873786407767,0.9923954372623575
0.988673139158576,0.9923954372623575
0.988673139158576,0.9961977186311787
0.9935275080906149,0.9961977186311787
0.9935275080906149,1.0
1.0,1.0
